TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
HOU,HOU @ GSW,11/07/2021,L,48,104.9,116.5,-11.6,47.2,0.81,12.8,28,74.4,49.5,20.6,51.9,56.2,102.5,41.6
LAC,LAC vs. CHA,11/07/2021,W,48,114.3,101.9,12.4,58.5,1.2,16.9,28.3,71.9,53.6,19,58.1,63,104.5,59.8
UTA,UTA @ ORL,11/07/2021,L,48,103.1,110.3,-7.2,61.8,1.17,14.8,43.9,77.8,58.8,18.6,42.7,49.1,97,45.5
MIL,MIL @ WAS,11/07/2021,L,48,94.9,102,-7.1,45.9,1.31,12.6,31.7,82.5,52,13.1,44.7,46.1,99,45
WAS,WAS vs. MIL,11/07/2021,W,48,102,94.9,7.1,58.5,1.26,18.5,17.5,68.3,48,19.2,57.4,58.2,99,55
CHA,CHA @ LAC,11/07/2021,L,48,101.9,114.3,-12.4,48.8,1.54,14.1,28.1,71.7,46.4,12.5,45.5,48.7,104.5,40.2
BKN,BKN @ TOR,11/07/2021,W,48,123.4,109.6,13.8,70.7,1.81,21.5,29.3,79.2,56.2,17,61.9,65.3,94,54.9
GSW,GSW vs. HOU,11/07/2021,W,48,116.5,104.9,11.6,70.5,1.82,21.4,25.6,72,50.5,16.5,60.6,64,102.5,58.4
NYK,NYK vs. CLE,11/07/2021,L,48,109,128.6,-19.6,53.8,1.91,16.2,18.8,66.7,41.1,11,51.2,57,99,43.1
TOR,TOR vs. BKN,11/07/2021,L,48,109.6,123.4,-13.8,56.1,2.88,18.1,20.8,70.7,43.8,8.5,51.1,54.3,94,45.1
SAS,SAS @ OKC,11/07/2021,L,48,93.1,98,-5,70.7,2.9,20.1,23,70,46.3,9.9,44,45.2,101,50.7
SAC,SAC vs. IND,11/07/2021,L,48,95.8,96.9,-1.1,64.5,1.67,15.9,20.4,59.6,38.6,12.6,42.9,48.6,96,50
OKC,OKC vs. SAS,11/07/2021,W,48,98,93.1,5,60,1.4,15,30,77,53.7,14.9,43.6,48.2,101,49.3
IND,IND @ SAC,11/07/2021,W,48,96.9,95.8,1.1,35.1,0.62,10.1,40.4,79.6,61.4,21.6,48.2,51.7,96,50
ORL,ORL vs. UTA,11/07/2021,W,48,110.3,103.1,7.2,55.8,1.85,18.5,22.2,56.1,41.2,13.4,56.3,58.3,97,54.5
POR,POR vs. LAL,11/06/2021,W,48,98.1,84.1,14,61.1,1.83,15.5,21,75,47.5,11.2,45.8,49.7,107,55.6
PHI,PHI @ CHI,11/06/2021,W,48,118.8,109.4,9.4,51.2,1.57,17.3,23.1,64.3,47.4,14.6,61.1,63.8,96,56.5
HOU,HOU @ DEN,11/06/2021,L,48,95.9,97.9,-2,54.3,1.12,15.2,18.2,79.6,52,17.3,52,54.9,97.5,52.1
MIA,MIA vs. UTA,11/06/2021,W,48,129.7,125,4.7,63.8,2.14,22.9,29.4,79.1,57.1,15.4,67.3,69,91.5,51.5
DEN,DEN vs. HOU,11/06/2021,W,48,97.9,95.9,2,52.8,1.73,15,20.4,81.8,48,11.3,45.5,49.2,97.5,47.9
UTA,UTA @ MIA,11/06/2021,L,48,125,129.7,-4.7,60.5,4.33,20.5,20.9,70.6,42.9,6.5,60.8,62.9,91.5,48.5
DAL,DAL vs. BOS,11/06/2021,W,48,115.1,111.8,3.2,46.3,1.27,15.7,24.3,72.3,51.2,16.1,60.9,63.6,93,53
LAL,LAL @ POR,11/06/2021,L,48,84.1,98.1,-14,64.5,1.05,14.2,25,79,52.5,17.8,39.4,44.7,107,44.4
ATL,ATL @ PHX,11/06/2021,L,48,111.4,114.2,-2.7,42.9,1.5,12.9,28.1,87,54.4,11.4,50,54.6,105.5,45
CHI,CHI vs. PHI,11/06/2021,L,48,109.4,118.8,-9.4,54.1,2.22,14.8,35.7,76.9,52.6,9.4,44,49.9,96,43.5
PHX,PHX vs. ATL,11/06/2021,W,48,114.2,111.4,2.7,57.8,2.17,18.8,13,71.9,45.6,11.3,59.1,62.2,105.5,55
BOS,BOS @ DAL,11/06/2021,L,48,111.8,115.1,-3.2,47.6,1.82,16,27.7,75.7,48.8,11.8,54.1,55.9,93,47
CLE,CLE @ TOR,11/05/2021,W,48,113.3,111,2.3,57.9,1.22,16.8,40.4,56.1,49,20,51.8,55.8,90.5,51.1
SAC,SAC vs. CHA,11/05/2021,W,48,135.9,105.8,30.2,60.4,1.61,19.9,35.9,81.5,62.4,17.5,67.8,71.1,103.5,61.7
MEM,MEM @ WAS,11/05/2021,L,48,86.1,113.9,-27.7,55.9,2.11,14.3,21,73.7,41,8.9,38.5,42,101,32.1
TOR,TOR vs. CLE,11/05/2021,L,48,111,113.3,-2.3,47.6,2,14.7,43.9,59.6,51,11,48.5,49,90.5,48.9
DET,DET vs. BKN,11/05/2021,L,48,91.8,96,-4.2,51.5,1.21,13.5,19.6,84.1,48,14.3,44.3,47.4,99,43.6
ORL,ORL vs. SAS,11/05/2021,L,48,89,101,-12,65.7,1.28,17,21.8,78,48.6,18,46.1,47.6,100.5,42.5
WAS,WAS vs. MEM,11/05/2021,W,48,113.9,86.1,27.7,69.4,1.79,23.4,26.3,79,59,18.8,64.3,64.1,101,67.9
IND,IND @ POR,11/05/2021,L,48,110.4,114.6,-4.2,65.1,2.55,20.9,21.3,81.4,50,11.5,56.8,57.4,96,47.5
NOP,NOP @ GSW,11/05/2021,L,48,87.6,126,-38.4,74.2,1.21,16.9,28.1,73.3,48,19.6,41.5,44.7,98.5,27.1
BKN,BKN @ DET,11/05/2021,W,48,96,91.8,4.2,69.4,1.47,18.9,15.9,80.4,52,17,51.9,55.7,99,56.4
MIN,MIN vs. LAC,11/05/2021,L,48,80.8,101,-20.2,54.8,0.77,12.8,20,67.3,42.6,21.2,44.4,45.6,103.5,26.6
POR,POR vs. IND,11/05/2021,W,48,114.6,110.4,4.2,67.5,1.93,20.6,18.6,78.7,50,14.6,59.1,62.1,96,52.5
NYK,NYK @ MIL,11/05/2021,W,48,113,98,15,39,1.07,11.3,43.9,82.7,62.4,15,47.9,52.6,100,59.2
MIL,MIL vs. NYK,11/05/2021,L,48,98,113,-15,57.6,1.27,15.1,17.3,56.1,37.6,15,50,53.7,100,40.8
GSW,GSW vs. NOP,11/05/2021,W,48,126,87.6,38.4,76.6,3.27,24.3,26.7,71.9,52,11,62.6,64.8,98.5,72.9
CHA,CHA @ SAC,11/05/2021,L,48,105.8,135.9,-30.2,67.4,2.9,20.6,18.5,64.1,37.6,9.6,52.7,54.3,103.5,38.3
SAS,SAS @ ORL,11/05/2021,W,48,101,89,12,57.5,1.77,17,22,78.2,51.4,12.9,47.8,52.1,100.5,57.5
LAC,LAC @ MIN,11/05/2021,W,48,101,80.8,20.2,50,1.06,12.9,32.7,80,57.4,16.5,44.3,50.9,103.5,73.4
PHI,PHI @ DET,11/04/2021,W,48,118.5,106.5,12,53.7,1.47,16.8,38.3,69.8,55,16.3,56.6,58.8,92,56.4
LAL,LAL vs. OKC,11/04/2021,L,48,104,107,-3,56.4,1.57,15.7,31.6,70.4,50.5,14,47.9,51.2,100,47.9
BOS,BOS @ MIA,11/04/2021,W,48,104.4,86.7,17.7,51.6,1,13.2,29.2,66.1,49,17.6,50,54.7,90.5,62.8
HOU,HOU @ PHX,11/04/2021,L,48,105.7,117.1,-11.4,65.8,1.32,17.4,27.5,73.5,50,18.1,49.4,55.3,105,42.1
UTA,UTA @ ATL,11/04/2021,W,48,123.4,104.3,19.1,73.2,1.76,21.7,32.6,80,58.1,18.1,61.1,63.7,94,60.6
ATL,ATL vs. UTA,11/04/2021,L,48,104.3,123.4,-19.1,51.4,2,14.8,20,67.4,41.9,9.6,47,52.4,94,39.4
OKC,OKC @ LAL,11/04/2021,W,48,107,104,3,62.2,1.44,16.7,29.6,68.4,49.5,16,51.1,54.3,100,52.1
DET,DET vs. PHI,11/04/2021,L,48,106.5,118.5,-12,60,1.91,16.4,30.2,61.7,45,12,46.6,51.4,92,43.6
MIA,MIA vs. BOS,11/04/2021,L,48,86.7,104.4,-17.7,64.3,1,14.2,33.9,70.8,51,20,40.1,43.6,90.5,37.2
PHX,PHX vs. HOU,11/04/2021,W,48,117.1,105.7,11.4,65.9,2.42,19.7,26.5,72.5,50,11.4,54.8,59.6,105,57.9
GSW,GSW vs. CHA,11/03/2021,W,48,108.6,87.6,21,78.6,1.94,22.4,18.4,80.3,52.7,16.2,59.3,60.7,105,63.6
BOS,BOS @ ORL,11/03/2021,W,48,96.8,84,12.8,72.7,2.18,18.6,19.2,76.3,49.5,11.6,48.1,51.1,94.5,64.2
NYK,NYK @ IND,11/03/2021,L,48,102.1,114.4,-12.3,63.9,2.3,17.3,25.9,68,46.2,10.4,44.3,49.6,96.5,44.6
ORL,ORL vs. BOS,11/03/2021,L,48,84,96.8,-12.8,55.6,1,12.2,23.7,80.8,50.5,16,37.5,42.6,94.5,35.8
SAC,SAC vs. NOP,11/03/2021,W,48,116.7,103.1,13.5,64.3,3.38,21.3,10.5,70,44.3,8.3,58.8,62.4,96,59.6
CHA,CHA @ GSW,11/03/2021,L,48,87.6,108.6,-21,52.9,1.13,13.4,19.7,81.6,47.3,15.2,42.9,46.3,105,36.4
LAC,LAC @ MIN,11/03/2021,W,48,123.5,116.2,7.4,70.2,1.57,23.2,22.6,66.7,50,20.6,73.7,75.6,100.5,57.3
MIN,MIN vs. LAC,11/03/2021,L,48,116.2,123.5,-7.4,62.8,1.59,18.9,33.3,77.4,50,17.2,53.2,56.9,100.5,42.7
ATL,ATL @ BKN,11/03/2021,L,48,103.8,113.6,-9.7,56.1,1.64,16.4,25.5,83.3,52.4,13.5,50.5,53.7,103.5,46.3
CHI,CHI @ PHI,11/03/2021,L,48,101,106.2,-5.2,50,1.19,15.1,22.7,86.4,54.5,16.5,50,54.5,97,49.2
NOP,NOP @ SAC,11/03/2021,L,48,103.1,116.7,-13.5,64.9,1.41,17.9,30,89.5,55.7,17.7,50,53.5,96,40.4
MEM,MEM vs. DEN,11/03/2021,W,48,113.7,111.6,2.1,66.7,2.33,21.9,14.3,69.4,44,12.6,61.7,62,95,52.3
SAS,SAS vs. DAL,11/03/2021,L,48,102.9,102.8,0,58.1,1.67,18.2,14.6,64.4,42.1,14.3,52.8,55.8,105.5,52.4
CLE,CLE vs. POR,11/03/2021,W,48,112.6,109.5,3.2,74.4,1.53,22,21.6,75.9,53.8,20,62.8,65.3,95,54.1
IND,IND vs. NYK,11/03/2021,W,48,114.4,102.1,12.3,61.9,2,18.8,32,74.1,53.8,13.4,54.9,57.1,96.5,55.4
POR,POR @ CLE,11/03/2021,L,48,109.5,112.6,-3.2,60,2.67,18.2,24.1,78.4,46.2,9.5,51.7,53.3,95,45.9
DAL,DAL @ SAS,11/03/2021,W,48,102.8,102.9,0,52.5,1.11,14.3,35.6,85.4,57.9,17.9,47.3,51.5,105.5,47.6
BKN,BKN vs. ATL,11/03/2021,W,48,113.6,103.8,9.7,79.1,2.13,23.4,16.7,74.5,47.6,15.5,61.4,62.7,103.5,53.7
PHI,PHI vs. CHI,11/03/2021,W,48,106.2,101,5.2,63.2,1.71,18.9,13.6,77.3,45.5,14.4,57.1,59.7,97,50.8
TOR,TOR @ WAS,11/03/2021,W,48,113.5,103.1,10.4,41.5,1.42,13.4,28,75.5,51.5,12.5,52.3,56.3,96.5,50
DEN,DEN @ MEM,11/03/2021,L,48,111.6,113.7,-2.1,55.8,2,17.9,30.6,85.7,56,12.6,51.6,54.8,95,47.7
WAS,WAS vs. TOR,11/03/2021,L,48,103.1,113.5,-10.4,55.9,1.46,14.8,24.5,72,48.5,13.4,48.7,54.8,96.5,50
UTA,UTA vs. SAC,11/02/2021,W,48,114.4,107.6,6.8,37.2,0.94,11.2,41.4,78.9,60,16.3,51,54.1,104.5,50.7
NOP,NOP @ PHX,11/02/2021,L,48,100,110.9,-10.9,58.3,1.17,15.1,32.1,77.5,51,18,46.7,51,100.5,42.8
DAL,DAL vs. MIA,11/02/2021,L,48,115.8,131.6,-15.8,45.9,1.7,13.5,26.4,74.4,47.9,10.5,52.4,56.3,95,38.8
HOU,HOU @ LAL,11/02/2021,L,48,108.3,111.2,-2.9,56.3,1.08,18.1,29.2,67.4,47.9,23.1,61.5,60.8,107.5,45.3
MIA,MIA @ DAL,11/02/2021,W,48,131.6,115.8,15.8,58.1,3.57,19.1,25.6,73.6,52.1,7.4,59.6,65,95,61.2
MIL,MIL @ DET,11/02/2021,W,48,117,89.9,27.1,66.7,1.65,19.9,29.5,70.6,54.5,17,60.1,62.7,99.5,71.9
LAL,LAL vs. HOU,11/02/2021,W,48,111.2,108.3,2.9,53.1,1.53,17.7,32.6,70.8,52.1,15.9,55.9,58.4,107.5,54.8
SAC,SAC @ UTA,11/02/2021,L,48,107.6,114.4,-6.8,57.1,2.18,17.4,21.1,58.6,40,10.5,51.6,54.6,104.5,49.3
DET,DET vs. MIL,11/02/2021,L,48,89.9,117,-27.1,70,1.5,15.1,29.4,70.5,45.5,14.1,36.6,41.9,99.5,28.1
PHX,PHX vs. NOP,11/02/2021,W,48,110.9,100,10.9,74.4,1.68,22.5,22.5,67.9,49,18.8,57.9,62.3,100.5,57.2
ORL,ORL @ MIN,11/01/2021,W,48,115,98,17,56.8,1.31,15.7,29.8,67.7,51.8,16,55.5,60.4,99.5,62.3
CLE,CLE @ CHA,11/01/2021,W,48,113,110,3,53.8,1.31,14.6,47.2,56.7,52.2,16,48.3,52.9,100,52.4
NYK,NYK vs. TOR,11/01/2021,L,48,107.2,115.3,-8.1,57.1,1.18,15.9,20,66.1,45.5,17.5,56.6,60.1,97.5,45.7
IND,IND vs. SAS,11/01/2021,W,48,132.3,118,14.3,71.2,2.31,24.7,33.3,68.9,51.7,16.2,67,68,99.5,53.5
LAC,LAC vs. OKC,11/01/2021,W,48,100,94,6,51.4,1.29,13.4,29.3,73.2,50.9,14.1,46.2,49.3,99.5,51.9
MIN,MIN vs. ORL,11/01/2021,L,48,98,115,-17,58.3,1.5,14.9,32.3,70.2,48.2,14.1,44.3,46,99.5,37.7
WAS,WAS @ ATL,11/01/2021,L,48,116.8,122.9,-6.1,65.9,2.25,20.5,22.2,66.7,44.4,12.6,55.2,59.7,95.5,44.9
CHI,CHI @ BOS,11/01/2021,W,48,126.7,111.8,15,61.2,1.67,21.1,32.4,73.7,57.4,17.8,64.5,68.1,101.5,59.9
PHI,PHI vs. POR,11/01/2021,W,48,121.5,109.6,11.9,79.1,3.09,25.2,19.5,66,44.3,11.8,59.6,62.7,93.5,57.9
TOR,TOR @ NYK,11/01/2021,W,48,115.3,107.2,8.1,55.8,2.67,17,33.9,80,54.5,9.2,50.5,53.7,97.5,54.3
OKC,OKC @ LAC,11/01/2021,L,48,94,100,-6,48.6,1.06,12.9,26.8,70.7,49.1,16,45,48.4,99.5,48.1
SAS,SAS @ IND,11/01/2021,L,48,118,132.3,-14.3,72.3,2,23.1,31.1,66.7,48.3,17,60.7,62,99.5,46.5
CHA,CHA vs. CLE,11/01/2021,L,48,110,113,-3,64.3,1.59,17.9,43.3,52.8,47.8,17,49,51.1,100,47.6
MEM,MEM vs. DEN,11/01/2021,W,48,107.1,99,8.1,45.5,1.54,14.7,32.1,83,57.5,13.1,52.1,53,98.5,50.6
DEN,DEN @ MEM,11/01/2021,L,48,99,107.1,-8.1,69.2,2.25,20.3,17,67.9,42.5,12.2,49.4,51.3,98.5,49.4
POR,POR @ PHI,11/01/2021,L,48,109.6,121.5,-11.9,52.5,1.4,16.2,34,80.5,55.7,16,54.8,56,93.5,42.1
BOS,BOS vs. CHI,11/01/2021,L,48,111.8,126.7,-15,47.6,2.22,14.6,26.3,67.6,42.6,8.8,51.6,54.4,101.5,40.1
ATL,ATL vs. WAS,11/01/2021,W,48,122.9,116.8,6.1,63.2,2.18,17.8,33.3,77.8,55.6,11.5,53.6,61.6,95.5,55.1
MIL,MIL vs. UTA,10/31/2021,L,48,103.3,116.3,-13,41,1.45,12.6,33.3,76.2,51.5,12,46.9,48.2,92,38.3
LAL,LAL vs. HOU,10/31/2021,W,48,92.2,83.3,8.9,56.4,1.57,15.8,23,70.6,44.6,13.6,45.3,46.7,102.5,56.9
UTA,UTA @ MIL,10/31/2021,W,48,116.3,103.3,13,37.1,1,11.5,23.8,66.7,48.5,14.1,54.7,61.6,92,61.7
DAL,DAL vs. SAC,10/31/2021,W,48,108.2,102.1,6.2,60,2.4,17.8,25.9,63.3,45.6,10.3,51.1,53.1,97,53.5
BKN,BKN vs. DET,10/31/2021,W,48,120.6,94.8,25.8,63.8,1.5,22.9,17.9,84.3,60.8,20.6,74.3,74,96.5,66.1
SAC,SAC @ DAL,10/31/2021,L,48,102.1,108.2,-6.2,52.6,1.54,14.4,36.7,74.1,54.4,13.4,43.2,47.2,97,46.5
HOU,HOU @ LAL,10/31/2021,L,48,83.3,92.2,-8.9,56.3,0.67,13.3,29.4,77,55.4,26.5,46.1,47.9,102.5,43.1
DET,DET @ BKN,10/31/2021,L,48,94.8,120.6,-25.8,65.6,1.4,16.8,15.7,82.1,39.2,15.6,48.1,51.3,96.5,33.9
CHA,CHA vs. POR,10/31/2021,W,48,128.9,116.5,12.4,78.3,4,24.7,27.1,64.8,47.1,9.3,62.9,63.6,97,55.4
POR,POR @ CHA,10/31/2021,L,48,116.5,128.9,-12.4,69.8,2.5,20.7,35.2,72.9,52.9,12.4,53.1,55.5,97,44.6
MIN,MIN vs. DEN,10/30/2021,L,48,94.8,95.9,-1.1,60,1.05,15.6,32.7,62.3,47.2,20.8,46.6,48.9,96.5,42.8
SAS,SAS @ MIL,10/30/2021,W,48,95.3,86.1,9.2,71.8,2.8,19.4,17.5,81.8,49.1,9.3,44.7,48.3,107.5,59.2
MIL,MIL vs. SAS,10/30/2021,L,48,86.1,95.3,-9.2,55.6,0.95,14.6,18.2,82.5,50.9,19.4,46.1,48.4,107.5,40.8
NOP,NOP vs. NYK,10/30/2021,L,48,118.2,124.2,-6.1,71.4,2.5,20.5,33.3,80.5,54.3,12.1,51.6,57,99,48.4
PHI,PHI vs. ATL,10/30/2021,W,48,122,94.9,27.1,52.2,2,18.3,20,61.3,45.1,12,60.5,64.6,99.5,64.9
TOR,TOR @ IND,10/30/2021,W,48,98,94.9,3,46.2,1,13.3,32.7,76,53.3,18.2,48.4,49.9,99,48.4
MEM,MEM vs. MIA,10/30/2021,L,48,103,129,-26,76.5,1.86,19,23.6,62.8,40.8,14,47.7,53,100,38.9
CLE,CLE @ PHX,10/30/2021,L,48,90.2,98.1,-7.9,58.3,1.11,15.7,19.6,78,47.2,18.6,47.3,48.9,102.5,39.4
WAS,WAS vs. BOS,10/30/2021,W,58,95,93.3,1.7,50,1.46,12.3,21.7,80.3,50.4,10.7,41.3,48,99.72,51
OKC,OKC @ GSW,10/30/2021,L,48,80.4,101,-20.6,48.3,0.88,11.4,14.5,78.2,46.4,15.7,39.8,44.4,102,39.6
UTA,UTA @ CHI,10/30/2021,L,48,96.1,102.9,-6.8,42.9,0.75,11,31.6,77.8,54.1,19.4,44,49.3,103.5,44.5
DEN,DEN @ MIN,10/30/2021,W,48,95.9,94.8,1.1,66.7,1.33,17,37.7,67.3,52.8,18.6,46,48.9,96.5,57.2
MIA,MIA @ MEM,10/30/2021,W,48,129,103,26,67.4,1.72,21.1,37.2,76.4,59.2,18,64.2,66.9,100,61.1
CHI,CHI vs. UTA,10/30/2021,W,48,102.9,96.1,6.8,41,1.78,12.2,22.2,68.4,45.9,8.7,45.6,51.3,103.5,55.5
IND,IND vs. TOR,10/30/2021,L,48,94.9,98,-3,71.4,1.25,18.4,24,67.3,46.7,20.2,51.2,53.4,99,51.6
ATL,ATL @ PHI,10/30/2021,L,48,94.9,122,-27.1,66.7,1.26,16.3,38.7,80,54.9,19.2,42.1,45.5,99.5,35.1
DET,DET vs. ORL,10/30/2021,W,48,110,105.1,4.9,72.2,1.63,17.8,39.3,72,54.7,16,48.3,53.8,99,54.9
PHX,PHX vs. CLE,10/30/2021,W,48,98.1,90.2,7.9,69.2,1.8,19.1,22,80.4,52.8,14.6,50,52.7,102.5,60.6
NYK,NYK @ NOP,10/30/2021,W,48,124.2,118.2,6.1,52.4,1.83,17.1,19.5,66.7,45.7,12.1,63.6,66.8,99,51.6
GSW,GSW vs. OKC,10/30/2021,W,48,101,80.4,20.6,76.9,1.88,20.8,21.8,85.5,53.6,15.7,53.8,53.9,102,60.4
BOS,BOS @ WAS,10/30/2021,L,58,93.3,95,-1.7,52.3,1.92,14.8,19.7,78.3,49.6,10,42.1,47.5,99.72,49
ORL,ORL @ DET,10/30/2021,L,48,105.1,110,-4.9,55.3,1.17,15.8,28,60.7,45.3,18.4,52.9,55,99,45.1
POR,POR vs. LAC,10/29/2021,W,48,109.9,92.9,17,51.2,1.5,14.9,34.4,87.7,60.2,13.9,51.5,52.8,100,58.8
IND,IND @ BKN,10/29/2021,L,48,97,102.9,-5.9,54.1,1.43,14.7,29.8,77.6,51.9,13.9,44.1,47.5,101.5,42.4
NOP,NOP vs. SAC,10/29/2021,L,48,107.9,111.9,-4,42.9,1.8,13.1,30.2,87.8,52.9,9.9,47.4,50,101,44.1
ORL,ORL @ TOR,10/29/2021,L,48,116,118.3,-2.3,58.5,1.41,17.8,34.7,76.1,54.7,18.1,56.3,58,93.5,45.9
CLE,CLE @ LAL,10/29/2021,L,48,108.6,120.2,-11.6,75.7,1.87,19.9,38.5,53.8,45.1,16.1,49.4,52.2,93.5,44.1
MIA,MIA vs. CHA,10/29/2021,W,48,115.2,100,15.2,53.5,1.28,16.1,43.8,76.3,61.7,18.2,52.2,57.4,99,60.1
LAL,LAL vs. CLE,10/29/2021,W,48,120.2,108.6,11.6,52.2,1.09,17.6,46.2,61.5,54.9,23.4,61.9,63.9,93.5,55.9
DEN,DEN vs. DAL,10/29/2021,W,48,105,75.8,29.2,65.1,1.4,20.1,23.8,87.7,60.6,19.8,58.4,59.7,100,73
TOR,TOR vs. ORL,10/29/2021,W,48,118.3,116,2.3,41.9,2.25,14.8,23.9,65.3,45.3,8.6,55.2,57.5,93.5,54.1
SAC,SAC @ NOP,10/29/2021,W,48,111.9,107.9,4,47.5,1.36,15.2,12.2,69.8,47.1,13.9,55.6,62.1,101,55.9
BKN,BKN vs. IND,10/29/2021,W,48,102.9,97,5.9,58.8,1.11,15,22.4,70.2,48.1,17.6,48.7,55.8,101.5,57.6
DAL,DAL @ DEN,10/29/2021,L,48,75.8,105,-29.2,60.9,0.93,11.7,12.3,76.2,39.4,15.2,34.6,41.7,100,27
LAC,LAC @ POR,10/29/2021,L,48,92.9,109.9,-17,50,1.31,13.8,12.3,65.6,39.8,13.1,47.7,48.9,100,41.2
CHA,CHA @ MIA,10/29/2021,L,48,100,115.2,-15.2,60,1.91,15.7,23.7,56.3,38.3,11.1,46.1,49.7,99,39.9
UTA,UTA @ HOU,10/28/2021,W,48,117.3,87.5,29.8,58.5,1.2,16.7,35.6,78.8,61.3,19.2,57.6,62.1,104,70.7
DAL,DAL vs. SAS,10/28/2021,W,48,108.3,103.1,5.2,43.9,1.38,14.2,26.9,71.7,49.5,13.5,56.2,54.9,96,47.9
ATL,ATL @ WAS,10/28/2021,L,48,109.9,120.8,-10.9,54.2,2,19.5,13.6,69.1,44.4,12.9,58,58.9,101,47.9
NYK,NYK @ CHI,10/28/2021,W,48,110.6,109.6,1.1,41,1.23,13.2,27.1,83.7,55.7,13.8,52.4,55.4,94,47.5
SAS,SAS @ DAL,10/28/2021,L,48,103.1,108.3,-5.2,53.8,1.4,15.9,28.3,73.1,50.5,15.6,51.1,52.3,96,52.1
WAS,WAS vs. ATL,10/28/2021,W,48,120.8,109.9,10.9,56.5,2.89,18.1,30.9,86.4,55.6,8.9,53,56.4,101,52.1
DET,DET @ PHI,10/28/2021,L,48,103,111.1,-8.1,62.9,1.57,16.3,27.3,71.8,45.7,14.1,48.3,52.1,99,41.9
HOU,HOU vs. UTA,10/28/2021,L,48,87.5,117.3,-29.8,48.4,1.36,11.4,21.2,64.4,38.7,10.6,37.4,43.3,104,29.3
PHI,PHI vs. DET,10/28/2021,W,48,111.1,103,8.1,57.9,1.05,16.7,28.2,72.7,54.3,21.2,57.9,63.5,99,58.1
GSW,GSW vs. MEM,10/28/2021,L,53,93.5,95.4,-1.9,74.4,1.26,19.7,20.8,72.4,47.7,21.3,51.1,53,98.26,46.3
CHI,CHI vs. NYK,10/28/2021,L,48,109.6,110.6,-1.1,69.4,3.57,19.8,16.3,72.9,44.3,7.4,49.4,55,94,52.5
MEM,MEM @ GSW,10/28/2021,W,53,95.4,93.5,1.9,64.1,1.39,16.7,27.6,79.2,52.3,16.5,46.4,50.4,98.26,53.7
BKN,BKN vs. MIA,10/27/2021,L,48,90.3,103.9,-13.6,63.6,1.31,16.3,11.3,65,39.8,15.5,47.1,51,102.5,43.9
NOP,NOP vs. ATL,10/27/2021,L,48,104.2,107.4,-3.2,60,2.4,18.2,25.9,63.8,45.5,10.5,48.9,51.1,95,49.4
MIN,MIN @ MIL,10/27/2021,W,48,113,108,5,67.4,1.71,20,32.7,72.4,54.2,17,54.4,57.4,100,53.8
TOR,TOR vs. IND,10/27/2021,W,48,121.6,103.1,18.6,47.8,1.83,15.3,43.1,64.3,52,12.4,53,54.4,97,56.4
SAC,SAC @ PHX,10/27/2021,W,48,110,104.9,5.1,66.7,2.33,19.9,23.2,67.3,44.4,12,52.1,54.1,101,48
CLE,CLE @ LAC,10/27/2021,W,48,95.8,82.3,13.5,36.4,0.57,9.4,38,80,60.9,21.9,42.6,49.5,96,63.5
OKC,OKC vs. LAL,10/27/2021,W,48,117.1,110.6,6.6,48.8,1.31,15.2,26.1,75,51.1,15.2,58.7,62.3,104.5,51.8
IND,IND @ TOR,10/27/2021,L,48,103.1,121.6,-18.6,50,0.83,14.5,35.7,56.9,48,23.7,54.4,57.8,97,43.6
WAS,WAS @ BOS,10/27/2021,W,48,116,108.1,7.9,41.9,1.13,13.6,36.4,72.5,55.8,16,56.5,59.9,99.5,55.6
PHX,PHX vs. SAC,10/27/2021,L,48,104.9,110,-5.1,54.8,2.09,16.3,32.7,76.8,55.6,10.8,48.4,51.7,101,52
CHA,CHA @ ORL,10/27/2021,W,48,117.6,108.8,8.8,51.2,1.29,16.3,29.3,71.1,51.2,16.7,60.2,64.1,102,59.3
MEM,MEM @ POR,10/27/2021,L,48,96,117.2,-21.2,77.1,1.23,17.4,43.3,70,54.7,22,45.3,46,99.5,34.1
POR,POR vs. MEM,10/27/2021,W,48,117.2,96,21.2,56.4,1.57,16.2,30,56.7,45.3,14.1,55.4,59.4,99.5,65.9
MIA,MIA @ BKN,10/27/2021,W,48,103.9,90.3,13.6,55.3,1.4,14.6,35,88.7,60.2,14.7,43.8,49.3,102.5,56.1
LAL,LAL @ OKC,10/27/2021,L,48,110.6,117.1,-6.6,63,1.71,20,25,73.9,48.9,16.3,56,58.6,104.5,48.2
ATL,ATL @ NOP,10/27/2021,W,48,107.4,104.2,3.2,52.5,1.91,15.3,36.2,74.1,54.5,11.6,45.8,49.3,95,50.6
BOS,BOS vs. WAS,10/27/2021,L,48,108.1,116,-7.9,48.6,1.38,13.8,27.5,63.6,44.2,13.1,49.4,55,99.5,44.4
LAC,LAC vs. CLE,10/27/2021,L,48,82.3,95.8,-13.5,61.3,1.36,15,20,62,39.1,14.6,40.8,42.6,96,36.5
ORL,ORL vs. CHA,10/27/2021,L,48,108.8,117.6,-8.8,51.2,1.16,16.1,28.9,70.7,48.8,18.6,57.4,59.2,102,40.7
MIL,MIL vs. MIN,10/27/2021,L,48,108,113,-5,56.4,2.44,16.2,27.6,67.3,45.8,9,48.4,51.8,100,46.2
