TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
IND,IND vs. CHI,01/29/2020,W,53,109.5,101,8.6,56.5,1.37,17.8,34.1,81.8,58,18.1,55.6,58.3,95.09,53.8
SAC,SAC vs. OKC,01/29/2020,L,48,105.3,125,-19.7,52.4,1.57,16.7,28.8,64.4,45.4,14.7,51.1,52.2,95.5,36.8
HOU,HOU @ POR,01/29/2020,L,48,104.7,119,-14.4,52.5,1.4,14.9,23.2,70.2,44.7,14,51.6,54.9,106,41.5
MEM,MEM @ NYK,01/29/2020,W,48,121,101.9,19,58.1,2.08,18.1,17.8,71.2,48.1,11.4,57.6,63.2,104.5,59.1
BKN,BKN vs. DET,01/29/2020,W,48,125,115,10,60.5,2.6,19.3,21.7,72.1,46.1,10,59.4,63.6,100,54
NYK,NYK vs. MEM,01/29/2020,L,48,101.9,121,-19,66.7,1.44,17.7,28.8,82.2,51.9,17.3,47.8,51.1,104.5,40.9
SAS,SAS vs. UTA,01/29/2020,W,48,127,116.5,10.5,50,2.56,18,13.5,62.3,42.2,9,61,66.7,101.5,57.9
POR,POR vs. HOU,01/29/2020,W,48,119,104.7,14.4,52.2,1.26,16.8,29.8,76.8,55.3,18.1,59,62,106,58.5
CHA,CHA vs. NYK,01/28/2020,W,48,102.1,96.8,5.3,64.7,1.57,16.1,36.2,78,55.6,14.7,43.2,48.6,95,56.1
PHX,PHX @ DAL,01/28/2020,W,48,134.3,103,31.4,66.7,2.62,24.1,22.9,70.2,50,13.1,66.3,69.8,100,65.6
MEM,MEM vs. DEN,01/28/2020,W,48,106.1,98,8.2,69.6,2,23.4,17.5,70.9,48.4,16.3,59.8,59,98,60.1
BOS,BOS @ MIA,01/28/2020,W,48,111.2,103.1,8.2,61.5,1.71,17.9,25.5,67.8,49.1,14.3,54.8,58.3,98,56.9
DEN,DEN @ MEM,01/28/2020,L,48,98,106.1,-8.2,71.9,1.21,16.8,29.1,82.5,51.6,19.4,47.1,51.1,98,39.9
MIA,MIA vs. BOS,01/28/2020,L,48,103.1,111.2,-8.2,45.5,1.36,11.4,32.2,74.5,50.9,11.2,42.1,49.2,98,43.1
MIL,MIL vs. WAS,01/28/2020,W,48,141.1,122.4,18.7,62,2.07,20.4,34.1,71.2,54.8,14,66.1,71.6,107,57.8
CLE,CLE vs. NOP,01/28/2020,L,48,108.8,122.5,-13.7,59.5,1.79,17,35.1,71.1,51,13.7,49,52.9,102,42.4
WAS,WAS @ MIL,01/28/2020,L,48,122.4,141.1,-18.7,63.6,2.55,18.8,28.8,65.9,45.2,10.3,54.3,60.1,107,42.2
NYK,NYK @ CHA,01/28/2020,L,48,96.8,102.1,-5.3,44.7,1.21,14,22,63.8,44.4,14.7,49.4,50.6,95,43.9
TOR,TOR vs. ATL,01/28/2020,W,48,118.2,103.6,14.5,54.2,2,17.3,26.9,79.2,53.3,11.8,56.2,59.7,110,56.2
PHI,PHI vs. GSW,01/28/2020,W,48,109.5,98.1,11.4,66.7,1.75,20.1,13.6,87.3,54.5,15.2,57.9,61.5,105.5,57.4
ATL,ATL @ TOR,01/28/2020,L,48,103.6,118.2,-14.5,68.3,1.56,18.9,20.8,73.1,46.7,16.4,51.1,55.3,110,43.8
GSW,GSW @ PHI,01/28/2020,L,48,98.1,109.5,-11.4,78.4,2.07,20.6,12.7,86.4,45.5,13.2,51.1,54,105.5,42.6
NOP,NOP @ CLE,01/28/2020,W,48,122.5,108.8,13.7,61.7,1.61,20.3,28.9,64.9,49,17.6,60.8,63.4,102,57.6
DAL,DAL vs. PHX,01/28/2020,L,48,103,134.3,-31.4,51.4,1.12,14.2,29.8,77.1,50,16.8,48.8,54.8,100,34.4
MIA,MIA vs. ORL,01/27/2020,W,48,124.2,100,24.2,73.8,2.58,24.2,15.8,74.1,51,13.2,62,65.7,91.5,60.2
CHI,CHI vs. SAS,01/27/2020,W,48,113.4,112.4,1,66.7,2.33,20,30.2,70.6,50,12.4,52.7,55.2,97,51
SAC,SAC @ MIN,01/27/2020,W,53,122,116.2,5.8,61.4,1.69,18.5,20.8,66.7,45.1,14.7,60.2,64.6,99.62,53.3
DAL,DAL @ OKC,01/27/2020,W,48,108.1,98,10.1,51.2,2.33,15.6,25.4,84.9,53.6,9.1,51,52,99,50.7
ORL,ORL @ MIA,01/27/2020,L,48,100,124.2,-24.2,69.7,3.29,17.7,25.9,84.2,49,7.6,43.3,47.2,91.5,39.8
CLE,CLE @ DET,01/27/2020,W,48,115,101,14,52.1,1.79,17.6,34,75,54.1,14,54.7,56.5,99.5,59.1
HOU,HOU @ UTA,01/27/2020,W,48,115.6,107.3,8.3,36.8,0.82,10.4,23.5,81.8,50.5,15.6,56.2,61.4,109,51.3
UTA,UTA vs. HOU,01/27/2020,L,48,107.3,115.6,-8.3,55.8,1.33,17.3,18.2,76.5,49.5,16.5,57.6,60.7,109,48.7
SAS,SAS @ CHI,01/27/2020,L,48,112.4,113.4,-1,55.3,1.75,15.8,29.4,69.8,50,12.4,52.4,56.2,97,49
DET,DET vs. CLE,01/27/2020,L,48,101,115,-14,47.4,1,14,25,66,45.9,18.2,52.4,54.7,99.5,40.9
MIN,MIN vs. SAC,01/27/2020,L,53,116.2,122,-5.8,67.4,1.32,18.5,33.3,79.2,54.9,19.8,61.2,62.3,99.62,46.7
OKC,OKC vs. DAL,01/27/2020,L,48,98,108.1,-10.1,67.6,2.3,17.7,15.1,74.6,46.4,10.1,46.5,51.4,99,49.3
DEN,DEN vs. HOU,01/26/2020,W,48,114.7,107.8,6.9,63.6,1.87,19.2,32.7,69.2,51.5,14.7,53.2,57.5,102,56.5
WAS,WAS @ ATL,01/26/2020,L,48,120.9,135.7,-14.8,47.6,1.67,14.5,17,69,41.6,10.9,54,62.5,111,42.8
NOP,NOP vs. BOS,01/26/2020,W,48,116,102.9,13.2,70.5,1.55,19.6,39.6,78.4,58.7,18.9,56.5,58.7,105.5,60
NYK,NYK vs. BKN,01/26/2020,W,48,113.4,100,13.4,38.8,1.27,14.3,36.2,74.5,56.1,15.5,56.5,56.3,97,56.2
BOS,BOS @ NOP,01/26/2020,L,48,102.9,116,-13.2,51.2,1.24,15.4,21.6,60.4,41.3,16.2,50.6,54.7,105.5,40
IND,IND @ POR,01/26/2020,L,48,127.7,139,-11.3,64.6,4.43,22,22.2,60.5,40.9,6.9,58.6,63.1,100.5,49.5
POR,POR vs. IND,01/26/2020,W,48,139,127.7,11.3,55.1,1.59,18.8,39.5,77.8,59.1,17,65.6,68.8,100.5,50.5
HOU,HOU @ DEN,01/26/2020,L,48,107.8,114.7,-6.9,47.5,1.06,13.9,30.8,67.3,48.5,17.6,51.7,55.1,102,43.5
BKN,BKN @ NYK,01/26/2020,L,48,100,113.4,-13.4,61.8,1.31,16,25.5,63.8,43.9,16.5,50,53.2,97,43.8
LAC,LAC @ ORL,01/26/2020,W,48,117.9,102.1,15.8,54.1,1.11,15.3,35.6,65.2,53.2,18.9,55.1,61,95,56.9
ATL,ATL vs. WAS,01/26/2020,W,48,135.7,120.9,14.8,55.6,2,19.4,31,83,58.4,13.4,66.1,70.4,111,57.2
SAS,SAS vs. TOR,01/26/2020,L,48,106,110,-4,79.4,1.59,19.9,20.4,72.9,49.1,17,51.2,57.3,100,50.1
MEM,MEM vs. PHX,01/26/2020,W,48,101.8,97.3,4.5,56.8,0.96,16.9,27.3,72.4,52.9,23.2,57.1,59.7,112,55.1
PHX,PHX @ MEM,01/26/2020,L,48,97.3,101.8,-4.5,65.7,1.28,15.2,27.6,72.7,47.1,16.1,44,50.7,112,44.9
TOR,TOR @ SAS,01/26/2020,W,48,110,106,4,75.6,3.44,21.4,27.1,79.6,50.9,9,49.5,52.1,100,49.9
ORL,ORL vs. LAC,01/26/2020,L,48,102.1,117.9,-15.8,79.4,3.86,18.8,34.8,64.4,46.8,7.4,39.5,44.5,95,43.1
DAL,DAL @ UTA,01/25/2020,L,48,109.2,113.1,-3.9,45.2,2.11,14.6,25.9,67.3,46,9.2,51.5,52.1,98.5,44
DET,DET vs. BKN,01/25/2020,L,53,105.7,116.3,-10.6,46.5,2.5,14,28.1,71.7,47.9,7.6,47.6,49.6,94.64,42.4
UTA,UTA vs. DAL,01/25/2020,W,48,113.1,109.2,3.9,55,1.69,15.9,32.7,74.1,54,13.1,52.2,55.6,98.5,56
LAL,LAL @ PHI,01/25/2020,L,48,90.1,105.9,-15.8,65.7,1.05,17.6,15.6,77.5,44.7,21.8,50,52.8,101.5,42.6
OKC,OKC @ MIN,01/25/2020,W,48,111.9,103,8.9,51.3,1.43,15.7,14.3,79.2,50.5,13.9,55.6,62.1,101,55.1
BKN,BKN @ DET,01/25/2020,W,53,116.3,105.7,10.6,45.2,1.73,13.8,28.3,71.9,52.1,10.6,52.7,57.6,94.64,57.6
PHI,PHI vs. LAL,01/25/2020,W,48,105.9,90.1,15.8,46.3,0.83,14.6,22.5,84.4,55.3,22.5,60.9,62.5,101.5,57.4
CLE,CLE vs. CHI,01/25/2020,L,48,107.1,119.2,-12.1,71.4,1.43,21.3,27.3,79.1,52.9,21.2,57.7,59.7,99,44.7
MIN,MIN vs. OKC,01/25/2020,L,48,103,111.9,-8.9,82.5,2.54,22.9,20.8,85.7,49.5,12.9,51.1,53.1,101,44.9
CHI,CHI @ CLE,01/25/2020,W,48,119.2,107.1,12.1,54.5,2.18,18.5,20.9,72.7,47.1,11.1,58.8,61.7,99,55.3
TOR,TOR @ NYK,01/24/2020,W,48,126.9,120.4,6.5,61,3.57,19.8,19,60,40.2,7.5,61.1,64.7,93,53.7
SAS,SAS vs. PHX,01/24/2020,L,48,103.1,108.4,-5.3,57.6,1.36,15.1,28.3,72.9,51.1,14.6,45.5,53.5,95.5,50
MIL,MIL @ CHA,01/24/2020,W,48,112.6,99,13.6,59.1,1.63,18.4,27.3,80.4,57,15.5,56.3,59.5,103.5,60.2
IND,IND @ GSW,01/24/2020,W,48,126.5,116.8,9.6,70,2.92,24.5,16.2,75,48.1,11.8,67.2,69.6,101.5,57
CHI,CHI vs. SAC,01/24/2020,L,48,85.3,103.2,-17.9,74.2,1.1,17.6,26.5,78.7,52.1,22.1,44.3,47.6,95,39.3
ATL,ATL @ OKC,01/24/2020,L,48,109.9,137.3,-27.4,57.1,2.18,17.5,23.1,67.5,42.4,10.9,51.6,55.1,101.5,37.6
NYK,NYK vs. TOR,01/24/2020,L,48,120.4,126.9,-6.5,61.9,1.63,19,40,81,59.8,17.2,57.1,59.4,93,46.3
GSW,GSW vs. IND,01/24/2020,L,48,116.8,126.5,-9.6,77.5,1.55,21.7,25,83.8,51.9,19.8,60.4,64,101.5,43
MEM,MEM @ DET,01/24/2020,W,48,127.6,113.1,14.4,62.8,1.93,20.1,23.7,71.9,52.6,14.3,61.4,67.5,98.5,60.4
LAC,LAC @ MIA,01/24/2020,W,48,122,115.8,6.2,76.7,3.67,22.6,24.1,73.2,49.1,9,54.3,58.6,100.5,53.9
MIA,MIA vs. LAC,01/24/2020,L,48,115.8,122,-6.2,62.5,2.78,17.7,26.8,75.9,50.9,8.9,50,55.3,100.5,46.1
ORL,ORL vs. BOS,01/24/2020,L,48,101,112.4,-11.3,50,1.29,13.8,29.3,74.5,49.5,14.4,46.7,49.8,97,41.1
DET,DET vs. MEM,01/24/2020,L,48,113.1,127.6,-14.4,59,2.88,16.8,28.1,76.3,47.4,8.1,48.9,53.5,98.5,39.6
SAC,SAC @ CHI,01/24/2020,W,48,103.2,85.3,17.9,68.6,1.71,18.9,21.3,73.5,47.9,14.7,49.4,54.3,95,60.7
DEN,DEN @ NOP,01/24/2020,W,48,114.1,106,8.1,65,1.73,16.5,50,69.4,58.3,15.2,43.9,49.2,99.5,52.5
NOP,NOP vs. DEN,01/24/2020,L,48,106,114.1,-8.1,63.2,1.41,17.3,30.6,50,41.7,17,53.7,55.7,99.5,47.5
HOU,HOU @ MIN,01/24/2020,W,48,119.1,114.8,4.3,51.1,2.18,16.8,19.1,71.2,46.5,10,57.7,62.6,109,52.6
OKC,OKC vs. ATL,01/24/2020,W,48,137.3,109.9,27.4,56,2,19.6,32.5,76.9,57.6,13.7,66.3,69.3,101.5,62.4
CHA,CHA vs. MIL,01/24/2020,L,48,99,112.6,-13.6,75,1.85,17.5,19.6,72.7,43,12.5,45.3,51.9,103.5,39.8
PHX,PHX @ SAS,01/24/2020,W,48,108.4,103.1,5.3,64.1,1.79,18.8,27.1,71.7,48.9,14.7,51.2,55.2,95.5,50
BOS,BOS @ ORL,01/24/2020,W,48,112.4,101,11.3,67.5,1.93,19.9,25.5,70.7,50.5,14.4,54.7,58,97,58.9
MIN,MIN vs. HOU,01/24/2020,L,48,114.8,119.1,-4.3,58.3,1.65,18.5,28.8,80.9,53.5,15.7,54.6,58.1,109,47.4
LAL,LAL @ BKN,01/23/2020,W,48,120.8,106.6,14.2,59.6,1.75,18.9,28,80.8,54.9,15.1,60.1,62.3,106,55.3
WAS,WAS @ CLE,01/23/2020,W,48,124,114.3,9.7,59.6,2.8,20.6,20.5,74.1,51.6,10,64.7,66.7,99,58.4
POR,POR vs. DAL,01/23/2020,L,48,125,133,-8,43.5,1.33,14.9,30.4,74,53.1,15,62.1,64,100,46.1
DAL,DAL @ POR,01/23/2020,W,48,133,125,8,56.3,3,19.4,26,69.6,46.9,9,63.4,64.2,100,53.9
BKN,BKN vs. LAL,01/23/2020,L,48,106.6,120.8,-14.2,75,1.88,20.7,19.2,72,45.1,15.1,55.5,57.9,106,44.7
CLE,CLE vs. WAS,01/23/2020,L,48,114.3,124,-9.7,54.5,2.67,17.6,25.9,79.5,48.4,9.2,51.6,54.1,99,41.6
PHI,PHI @ TOR,01/22/2020,L,48,96.9,109.2,-12.2,78.1,1.92,19.1,16.4,77.6,45.2,13.3,48.8,51.7,98,42.7
DEN,DEN @ HOU,01/22/2020,L,48,104,121,-17,59.5,1.67,17.9,26.9,58,42.2,14.9,51.1,53.2,100.5,42.8
NOP,NOP vs. SAS,01/22/2020,L,48,113.6,116.3,-2.8,66.7,1.86,18.8,19.1,76.6,47.9,13.6,54.8,59.6,103.5,49.3
BOS,BOS vs. MEM,01/22/2020,W,48,117.8,94.1,23.8,71.1,2.91,22.4,21.3,76.5,50,10.9,58.4,60.8,101,62.1
CHI,CHI vs. MIN,01/22/2020,W,48,115.8,108.9,6.9,53.8,1.62,15.3,31.3,76.5,54.5,12.9,51.8,58.3,101,55.4
DET,DET vs. SAC,01/22/2020,W,48,119.8,100,19.8,48.7,1.12,14.7,10.8,75,50.5,16,61.6,68.8,106,63.6
SAS,SAS @ NOP,01/22/2020,W,48,116.3,113.6,2.8,37.8,1.55,12.9,23.4,80.9,52.1,10.6,56.7,60.5,103.5,50.7
SAC,SAC @ DET,01/22/2020,L,48,100,119.8,-19.8,54.8,2.09,16,25,89.2,49.5,10.4,48,49,106,36.4
MIA,MIA vs. WAS,01/22/2020,W,53,121.8,116.2,5.6,67.4,1.81,19.7,18.2,78,50,14.5,60.6,66.4,100.08,52.5
LAC,LAC @ ATL,01/22/2020,L,48,95,101,-6,57.6,1.36,14.7,19.6,58,41.7,14,44.9,49.9,100.5,51.1
IND,IND @ PHX,01/22/2020,W,48,115.5,90.6,24.8,57.8,2.89,20.2,13.6,73.7,47.5,9.3,58.9,60.3,96.5,66.5
UTA,UTA @ GSW,01/22/2020,W,48,131.6,98,33.7,62,2.82,20.9,38.8,77.8,59.2,11.2,62.9,62.5,98,66.2
MIN,MIN @ CHI,01/22/2020,L,48,108.9,115.8,-6.9,65.9,1.5,19.3,23.5,68.8,45.5,17.8,56.4,57,101,44.6
WAS,WAS @ MIA,01/22/2020,L,53,116.2,121.8,-5.6,60,2.73,19.7,22,81.8,50,9.9,57.1,59.8,100.08,47.5
PHX,PHX vs. IND,01/22/2020,L,48,90.6,115.5,-24.8,43.3,1,10.7,26.3,86.4,52.5,13.5,38.1,45.6,96.5,33.5
HOU,HOU vs. DEN,01/22/2020,W,48,121,104,17,61.9,1.37,17.8,42,73.1,57.8,19,54.5,59.7,100.5,57.2
GSW,GSW vs. UTA,01/22/2020,L,48,98,131.6,-33.7,57.1,2.5,15.4,22.2,61.2,40.8,8.2,43.2,48.7,98,33.8
LAL,LAL @ NYK,01/22/2020,W,48,109.9,102.2,7.7,50,1.8,14.4,31.4,61.8,47.2,11,49.4,53,90.5,58.4
MEM,MEM @ BOS,01/22/2020,L,48,94.1,117.8,-23.8,66.7,1.26,17.5,23.5,78.7,50,18.8,48.8,51.9,101,37.9
TOR,TOR vs. PHI,01/22/2020,W,48,109.2,96.9,12.2,67.5,2.25,20,22.4,83.6,54.8,12.2,54.1,56.2,98,57.3
OKC,OKC @ ORL,01/22/2020,W,48,120,112.9,7.1,47.8,1.47,17.7,6.3,70.6,45.8,15,66.4,69.7,100.5,57.7
ATL,ATL vs. LAC,01/22/2020,W,48,101,95,6,58.3,1.4,13.9,42,80.4,58.3,14.9,40.7,45.5,100.5,48.9
NYK,NYK vs. LAL,01/22/2020,L,48,102.2,109.9,-7.7,66.7,1.41,17.8,38.2,68.6,52.8,18.9,47.2,49.1,90.5,41.6
ORL,ORL vs. OKC,01/22/2020,L,48,112.9,120,-7.1,59.1,1.73,18.6,29.4,93.8,54.2,14.9,55.4,57.6,100.5,42.3
DAL,DAL vs. LAC,01/21/2020,L,48,109.2,111.1,-1.9,59,1.77,16.8,30.9,60.6,47.1,13.3,49.5,52.7,98.5,49.3
LAC,LAC @ DAL,01/21/2020,W,48,111.1,109.2,1.9,52.8,1.73,13.2,39.4,69.1,52.9,11.1,43.3,49.3,98.5,50.7
POR,POR vs. GSW,01/20/2020,W,53,115.2,107.8,7.4,47.7,1.75,14.4,22.4,65.7,46.1,10.7,51,57,102.79,51.9
GSW,GSW @ POR,01/20/2020,L,53,107.8,115.2,-7.4,62.5,3.33,18,34.3,77.6,53.9,7.8,45.3,49.3,102.79,48.1
MIA,MIA vs. SAC,01/20/2020,W,53,110.3,104.6,5.7,61.9,1.24,18.4,18.6,65.6,46.7,19.6,60.2,63.7,97.36,53.9
LAL,LAL @ BOS,01/20/2020,L,48,105.9,137.6,-31.7,56.4,1.47,15.8,30.8,58.7,43.9,14.9,47.8,52.6,101,35.2
NOP,NOP @ MEM,01/20/2020,W,48,117.8,108.4,9.3,57.1,1.41,17.3,20.8,65,45.4,15.9,59.7,63.9,107,54.2
CLE,CLE vs. NYK,01/20/2020,L,48,89.6,110.4,-20.8,46.9,1.5,11.6,28.8,82.6,50.9,10.4,39.9,42.4,96,36.5
BKN,BKN vs. PHI,01/20/2020,L,48,106.7,110.4,-3.6,56.4,1,15.6,30.6,69.1,51,21.2,54.9,57.8,105,44.5
MEM,MEM vs. NOP,01/20/2020,L,48,108.4,117.8,-9.3,56.5,1.86,16.9,35,79.2,54.6,13.1,49,51.7,107,45.8
MIN,MIN vs. DEN,01/20/2020,L,48,106.4,111.5,-5.1,68.4,2.89,19.7,22.2,65.3,42.7,9.6,48.9,51.5,95,46.8
PHI,PHI @ BKN,01/20/2020,W,48,110.4,106.7,3.6,71.4,2.31,19.6,30.9,69.4,49,12.3,51.6,55.3,105,55.5
CHI,CHI @ MIL,01/20/2020,L,48,91.6,103.7,-12.1,52.9,1.06,13.3,18.3,86.8,44.9,15.9,44.6,49,107,35.7
HOU,HOU vs. OKC,01/20/2020,L,48,103.9,108.7,-4.9,48.8,1.91,15.4,21.1,72.7,46.4,10.7,49,51.2,103,47.6
OKC,OKC @ HOU,01/20/2020,W,48,108.7,103.9,4.9,35,1.08,10.7,27.3,78.9,53.6,12.6,50,54.1,103,52.4
CHA,CHA vs. ORL,01/20/2020,L,48,92.2,116.5,-24.3,72.4,1.17,17.1,24.5,63.5,44.6,20,44.7,48.9,90.5,35.7
UTA,UTA vs. IND,01/20/2020,W,48,119.2,89.8,29.4,46.8,1.05,16.2,40,78.6,62.5,21.2,60.9,63.9,98.5,63.6
SAC,SAC @ MIA,01/20/2020,L,53,104.6,110.3,-5.7,61.4,1.8,17.2,34.4,81.4,53.3,13.9,47.6,50.2,97.36,46.1
IND,IND @ UTA,01/20/2020,L,48,89.8,119.2,-29.4,59,1.64,17.4,21.4,60,37.5,14.3,45.7,45.8,98.5,36.4
WAS,WAS vs. DET,01/20/2020,W,48,102.9,99,3.9,52.4,1.1,16.4,22,72.7,51,19.4,56.7,59.5,102,55.9
DEN,DEN @ MIN,01/20/2020,W,48,111.5,106.4,5.1,60.5,2,18.7,34.7,77.8,57.3,13.5,53.9,56.2,95,53.2
MIL,MIL vs. CHI,01/20/2020,W,48,103.7,91.6,12.1,75.6,1.48,23.4,13.2,81.7,55.1,21.5,65.6,63.7,107,64.3
DET,DET @ WAS,01/20/2020,L,48,99,102.9,-3.9,50,1.12,14.1,27.3,78,49,16.8,48.3,51.1,102,44.1
TOR,TOR @ ATL,01/20/2020,W,48,110.9,106.4,4.5,65.8,1.79,16.6,26.7,72.3,46.7,12.7,48.4,55,110,51.6
ORL,ORL @ CHA,01/20/2020,W,48,116.5,92.2,24.3,56.8,2.27,18.7,36.5,75.5,55.4,12.1,55.4,55.2,90.5,64.3
SAS,SAS @ PHX,01/20/2020,W,48,122.4,120.4,2,69.8,3.33,21.9,22.2,71.8,45.2,9.2,59.2,62.1,98,50
PHX,PHX vs. SAS,01/20/2020,L,48,120.4,122.4,-2,61.9,1.86,19.3,28.2,77.8,54.8,14.3,57.5,63.3,98,50
BOS,BOS vs. LAL,01/20/2020,W,48,137.6,105.9,31.7,59.6,2.58,20.7,41.3,69.2,56.1,11.9,64.5,65.7,101,64.8
ATL,ATL vs. TOR,01/20/2020,L,48,106.4,110.9,-4.5,63.4,1.08,17.6,27.7,73.3,53.3,21.8,56.6,60,110,48.4
NYK,NYK @ CLE,01/20/2020,W,48,110.4,89.6,20.8,41.5,1.7,14,17.4,71.2,49.1,10.4,53.5,57.3,96,63.5
DEN,DEN vs. IND,01/19/2020,L,48,110.3,121.1,-10.7,53.7,2.44,15.9,38,69.6,53.1,9.3,48.3,52.4,96,49.6
MIA,MIA @ SAS,01/19/2020,L,48,109.7,113.8,-4.2,62.2,2.3,18,26.5,76,51.5,10.8,48.8,53.8,93.5,49
IND,IND @ DEN,01/19/2020,W,48,121.1,110.3,10.7,72.1,2.07,22.1,30.4,62,46.9,15.8,57.6,60.9,96,50.4
SAS,SAS vs. MIA,01/19/2020,W,48,113.8,109.7,4.2,75,2.45,20.3,24,73.5,48.5,11.7,49.4,56,93.5,51
SAC,SAC @ UTA,01/18/2020,L,48,105.2,128.1,-22.9,47.6,2,16.3,15.6,72.1,43.2,10.4,54.7,55.3,96,37
POR,POR @ OKC,01/18/2020,L,48,107.1,119,-11.9,28.2,0.92,8.9,24.1,66.7,44.1,12.1,49.5,52.9,99.5,37
MIN,MIN vs. TOR,01/18/2020,L,48,104.7,115.1,-10.4,89.5,2,21.7,32.8,84.4,55.3,15.9,47.9,52.9,106.5,46.3
TOR,TOR @ MIN,01/18/2020,W,48,115.1,104.7,10.4,53.2,1.79,18.1,15.6,67.2,44.7,13.2,58.8,61.9,106.5,53.7
NOP,NOP vs. LAC,01/18/2020,L,48,118.2,122,-3.8,69.6,1.52,20.1,37,76.5,57.7,19.1,62.2,63.8,109.5,52.3
ATL,ATL vs. DET,01/18/2020,L,48,101,132,-31.1,45,0.9,13,33.3,62.2,45.1,19.6,48.4,51.7,102.5,31.5
BKN,BKN vs. MIL,01/18/2020,L,48,87.4,104.5,-17.1,69.7,1.35,15.5,21.2,84.8,47.3,15.3,40.9,45.5,111.5,37
DET,DET @ ATL,01/18/2020,W,48,132,101,31.1,60.8,1.72,21.1,37.8,66.7,54.9,17.5,68,70.1,102.5,68.5
BOS,BOS vs. PHX,01/18/2020,L,48,111.2,115,-3.7,61.9,2.36,18.1,20,73.5,45.2,10.3,51.6,56.3,107,45.9
HOU,HOU vs. LAL,01/18/2020,L,48,105.5,112.7,-7.2,50,1,14,26.4,69.1,48.1,18.3,51.1,56,109.5,43.8
LAL,LAL @ HOU,01/18/2020,W,48,112.7,105.5,7.2,55.6,1.47,16.4,30.9,73.6,51.9,15.5,54.3,57.9,109.5,56.2
NYK,NYK vs. PHI,01/18/2020,L,48,92.6,96.8,-4.2,57.1,1.43,15,33.9,84.8,56.9,14.9,43.2,45.4,93.5,43.8
PHI,PHI @ NYK,01/18/2020,W,48,96.8,92.6,4.2,76.5,1.86,20.6,15.2,66.1,43.1,15.1,50,52.1,93.5,56.2
OKC,OKC vs. POR,01/18/2020,W,48,119,107.1,11.9,58.1,1.92,17.9,33.3,75.9,55.9,13,56,60.2,99.5,63
MIL,MIL @ BKN,01/18/2020,W,48,104.5,87.4,17.1,66.7,1.5,20.1,15.2,78.8,52.7,17.9,60.1,60.9,111.5,63
CLE,CLE @ CHI,01/18/2020,L,48,114.9,116.8,-2,67.5,1,19.6,32.4,82.5,59.5,26.7,65.1,69.8,101,48.8
UTA,UTA vs. SAC,01/18/2020,W,48,128.1,105.2,22.9,55.8,2.4,18.2,27.9,84.4,56.8,10.4,58.8,64.4,96,63
CHI,CHI vs. CLE,01/18/2020,W,48,116.8,114.9,2,52.1,2.08,18.9,17.5,67.6,40.5,11.9,60.3,62.4,101,51.2
GSW,GSW vs. ORL,01/18/2020,W,48,110.1,95,15.1,58.1,2.27,18.5,21.6,80,50.5,11.1,52.1,55.1,99.5,55.4
ORL,ORL @ GSW,01/18/2020,L,48,95,110.1,-15.1,53.8,1.4,16,20,78.4,49.5,15,50.6,51.8,99.5,44.6
LAC,LAC @ NOP,01/18/2020,W,48,122,118.2,3.8,47.8,1.83,15.4,23.5,63,42.3,11,54.8,60.4,109.5,47.7
PHX,PHX @ BOS,01/18/2020,W,48,115,111.2,3.7,64.3,1.8,18.5,26.5,80,54.8,14,54.5,60.2,107,54.1
TOR,TOR vs. WAS,01/17/2020,W,48,129.6,102.8,26.9,67.3,1.84,22.9,25,68.5,50,17.6,69.2,71.4,108,65.4
SAS,SAS vs. ATL,01/17/2020,L,48,113.2,115.2,-2,62.2,1.87,18.5,31.5,79.1,52.6,14.2,50,55.5,105.5,49.8
CHI,CHI @ PHI,01/17/2020,L,48,95.7,105.3,-9.6,60,1.24,16.8,22.9,78.6,48.9,18.3,48.1,50.8,94,38.7
WAS,WAS @ TOR,01/17/2020,L,48,102.8,129.6,-26.9,47.5,0.68,13.2,31.5,75,50,25.9,53.4,56,108,34.6
DAL,DAL vs. POR,01/17/2020,W,48,122.4,114.3,8.2,48.7,1.46,14.2,33.3,75.6,53.1,13.3,55.1,59.2,98,49.5
CLE,CLE @ MEM,01/17/2020,L,48,106.9,109.7,-2.8,43.9,1.2,13,32.7,80.9,54.9,14.7,49.5,52.7,102.5,41
PHI,PHI vs. CHI,01/17/2020,W,48,105.3,95.7,9.6,75,2.31,22.4,21.4,77.1,51.1,13.7,54.3,57.6,94,61.3
MIN,MIN @ IND,01/17/2020,L,48,115.2,114.9,0.3,55,1.69,16.8,19.6,83.8,46.6,13.1,55.1,58.6,100,43.8
ATL,ATL @ SAS,01/17/2020,W,48,115.2,113.2,2,51.2,1.11,15.6,20.9,68.5,47.4,18.1,61.6,64.4,105.5,50.2
OKC,OKC vs. MIA,01/17/2020,L,48,114.9,119.8,-4.9,78.4,2.9,22.5,12.5,70.5,40.2,10.6,54.8,58.7,95,47.5
IND,IND vs. MIN,01/17/2020,W,48,114.9,115.2,-0.3,52.2,1.85,18.3,16.2,80.4,53.4,12.9,61,63.9,100,56.2
POR,POR @ DAL,01/17/2020,L,48,114.3,122.4,-8.2,56.8,2.08,18.7,24.4,66.7,46.9,12.2,57.1,59.1,98,50.5
